사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202309,7호선,중곡,12,1,6126,559,12830,4105,30702,16030,42402,28263,27103,13982,16722,9225,14910,8496,14967,9733,13743,11033,13268,11325,13888,15198,20189,17296,20619,21634,21837,31803,12075,26654,7980,16604,6559,15432,5241,13450,1774,7790,269,2689,0,0,0,0,0,0,20231003
202309,7호선,중화,75,1,8776,1041,15438,5638,36246,8658,44202,21690,25788,11097,16233,9188,15412,9564,15591,10827,14273,11123,12710,12490,13218,16317,16031,19518,17096,24762,17921,34133,11183,31970,7578,19130,6267,16792,4949,16107,2030,9379,372,2876,0,109,0,0,0,0,20231003
202309,7호선,천왕,35,1,8081,1023,18575,5326,51794,9228,56903,15934,30656,8135,18433,6900,15294,8294,14545,11183,13500,11981,12481,12634,12782,16413,15355,21001,14180,28532,13631,43422,7136,35799,5609,20545,4083,17287,2887,15633,1221,9734,199,2845,0,146,0,0,0,0,20231003
202309,7호선,철산,21,0,10073,4540,29446,10702,82168,16183,80735,32201,47971,25614,31675,19919,28458,19510,29607,21226,26106,23718,24231,25786,25485,30068,30820,38522,33019,55730,34673,85754,20382,65736,17534,37849,16420,33175,14183,29586,6246,18378,1137,5561,0,0,0,0,0,0,20231003
202309,7호선,청담,48,1,2522,4299,6696,30474,11142,58693,14932,133202,12528,85773,11977,33528,15338,21338,18808,21176,19122,21783,23025,19320,31483,17456,42864,18562,64735,19940,99212,20125,49772,13307,28920,9648,25899,8375,19584,6420,5481,3797,689,2653,0,0,0,0,0,0,20231003
202309,7호선,태릉입구,126,4,8297,1366,8729,4600,21236,8376,27119,20731,17528,14653,12845,10333,11989,12612,14609,10820,13958,11470,13846,11502,16100,11929,18194,14925,20197,18259,20298,24055,11884,22746,9034,13948,8096,12547,6633,12357,2917,7494,541,3501,2,1210,0,0,0,0,20231003
202309,7호선,하계,54,1,8148,1602,25784,6828,65026,16672,68893,27237,39344,22440,28566,16597,27064,17410,28640,20935,25359,24211,24378,22367,28884,25156,31512,29529,30222,36157,25340,53607,14799,51744,12776,29264,10907,26023,8066,25112,2961,16360,454,5225,0,0,0,0,0,0,20231003
202309,7호선,학동,11,0,1888,1321,4745,23376,8792,51923,11168,162686,10930,129317,10995,52275,14265,27345,18621,22533,21681,26882,27603,22376,35629,18202,44982,18573,80263,19969,144176,19633,68735,12223,35682,8091,30655,7049,22563,5523,9109,3299,1451,1209,0,0,0,0,0,0,20231003
202309,8호선,가락시장,128,1,2819,2632,5787,7267,11011,14381,13021,36190,10814,16671,10533,12769,11461,11545,11391,11659,11846,11894,13268,12131,14438,12068,15324,14268,19733,16404,25430,19792,11410,14186,10434,9379,9856,8174,8221,6342,3567,3818,767,2215,1,489,0,0,0,0,20231003
202309,8호선,강동구청,14,0,5040,937,11595,5507,31221,13870,38888,30120,23357,13701,15435,9936,13653,9914,13884,11005,13896,13417,13429,12575,13701,15412,16167,18586,18787,22592,23715,34539,9769,24249,7458,15323,6434,14544,4407,12626,1577,6831,297,2119,0,2,0,0,0,0,20231003
202309,8호선,남위례,11,0,1539,954,6223,3384,20539,7685,23275,22433,12667,10920,8722,6628,7725,5757,8320,6519,8589,7625,8106,7576,9540,8838,12214,11564,15772,15484,16669,23174,7885,17895,6311,9795,6309,9234,5037,8736,2120,5205,614,1637,0,0,0,0,0,0,20231003
202309,8호선,남한산성입구(성남법원.검찰청),87,7,11157,1581,20785,4940,51873,11006,62072,28170,32327,27055,21042,13964,19548,10455,20446,13768,18421,15049,16630,13066,20302,16999,24515,22070,25194,28047,21862,42975,10752,33340,7478,21592,5837,20848,3751,19331,1420,10634,281,3928,0,3,0,0,0,0,20231003
202309,8호선,단대오거리,35,0,10020,1490,18886,5509,46629,11004,51643,21381,27538,11708,17616,8912,15244,9475,16549,10704,15189,11911,13529,12783,14638,17167,18290,21772,20574,28105,21883,43735,10508,34552,7528,20815,5985,18966,3800,18215,1805,10463,418,3336,0,25,0,0,0,0,20231003
202309,8호선,모란,16,0,2553,573,2955,3489,8451,5165,10626,10312,7219,6511,6717,6813,7932,6791,8863,6665,9558,6824,9129,6662,10013,7389,14138,8141,11325,8602,11369,10424,6669,6546,4545,4285,4325,3936,3544,3282,2127,2051,638,1352,0,321,0,0,0,0,20231003
202309,8호선,몽촌토성(평화의문),1,0,1594,2287,4320,6885,11863,9145,18920,23207,11413,13360,7883,9019,7584,8433,8287,8334,8751,8724,9089,8551,10225,9372,14671,11141,16444,13985,20815,18077,10412,13696,8546,7741,9615,7228,5780,6221,2573,3641,393,1170,0,3,0,0,0,0,20231003
202309,8호선,문정,4,0,2449,3439,7554,12924,22980,52096,31111,152645,18830,69233,16207,25718,17503,18236,20181,17066,22573,19574,25802,18194,28330,17855,33167,20226,77544,24485,109284,35189,36572,24128,25533,14764,21222,13402,15864,11560,6164,6766,1045,1657,0,0,0,0,0,0,20231003
202309,8호선,복정,16,0,3390,2043,10112,7850,27226,10727,35470,17206,21233,12857,13612,8850,10793,6863,12695,8385,11520,8250,10532,8441,12538,10185,16560,13571,21687,19542,21820,27179,12159,19310,8262,12798,6381,11368,5471,10677,2155,4729,416,1179,0,1,0,0,0,0,20231003
202309,8호선,산성,36,0,3917,651,8246,3561,21055,2995,24210,8136,12521,5555,8751,5064,7637,4412,7644,5045,7043,5993,6742,6159,7545,7693,8763,10237,8221,12570,6081,19968,3681,15984,2306,10318,1913,9456,1226,8928,526,4717,110,1861,0,3,0,0,0,0,20231003
202309,8호선,석촌,1,0,2647,828,5919,3669,15894,7982,23423,19829,13313,17787,10314,12668,10142,12098,11001,13130,10935,14305,11012,13908,12095,14586,13444,16509,15983,21643,18299,28452,11164,18971,9586,11915,10151,9598,7984,8331,3281,5220,489,1869,1,78,0,0,0,0,20231003
202309,8호선,송파,17,1,3218,719,9149,6460,29742,10552,35377,18866,21453,10181,15672,8442,14108,8388,14249,10005,13602,11939,12268,12642,14472,14789,17126,17384,15156,22078,16561,30207,9222,23124,6770,13742,4851,12713,4148,11789,1644,6124,181,1802,1,193,0,0,0,0,20231003
202309,8호선,수진,6,0,4181,528,6671,2890,14925,5346,20681,10628,11625,6127,8484,5864,7921,6452,8984,5880,8713,7422,7790,7585,9255,7992,12402,9622,9355,10977,7869,15625,4914,11114,3862,7833,3286,7088,2303,6333,906,4293,171,1177,0,168,0,0,0,0,20231003
202309,8호선,신흥,2,0,3772,421,6864,1947,16695,3476,20513,6649,11403,4405,7738,4706,6617,5510,7035,6840,6773,8539,6659,8321,8199,9296,9111,11230,9072,13675,8260,19127,4929,15039,3914,9644,2874,8386,1867,7200,829,4622,191,1203,0,178,0,0,0,0,20231003
202309,8호선,암사,49,0,14979,716,28987,4868,78613,9308,97915,18760,49822,13905,29522,12398,24744,14026,26360,16508,23719,18185,20247,20639,19318,26090,20591,32508,22397,43689,20950,67432,13054,53126,10053,31004,7250,27237,5048,27322,2156,14980,431,4030,0,630,0,0,0,0,20231003
202309,8호선,잠실(송파구청),5,0,1355,2497,4058,10183,8103,30851,12134,74312,9960,42659,9676,31800,12844,32652,16077,31727,19316,32969,24675,29892,31826,30077,37344,31607,46006,36410,63739,41250,37987,21436,35936,11971,33466,8530,24357,6195,8461,3695,1263,1390,0,62,0,0,0,0,20231003
202309,8호선,장지,3,0,5095,2845,17623,10756,45815,25875,54686,42386,31326,27659,21363,19134,18910,19132,19914,19271,21029,18826,20913,20029,24467,23191,30042,26259,41541,31615,43580,46388,23198,32458,20993,19832,15590,17019,8703,15427,3055,8842,436,2260,0,0,0,0,0,0,20231003
202309,8호선,천호(풍납토성),104,0,9930,1664,16003,11662,39191,14110,52154,27677,30647,23450,19436,18722,18893,19410,20556,20753,20276,23101,19682,23623,21415,27963,24161,32648,28738,43782,30367,62064,19034,42455,16209,26026,12288,22779,9005,19124,4063,10968,944,3627,1,209,0,0,0,0,20231003
202309,9호선,가양,153,1,15903,1836,28365,8914,75402,28645,75777,49823,43878,29542,33089,19489,30237,18408,32762,22371,30075,24097,27213,25582,29351,30025,34673,35313,41887,47118,46988,65425,22404,59348,16224,37201,13639,31919,9773,29160,3888,19316,516,5459,0,168,0,0,0,0,20231003
202309,9호선,개화,15,0,1876,255,6526,2961,15945,3678,10024,5101,4199,2939,2747,2039,2634,2397,2544,1981,2541,2066,2641,2209,2964,2121,4247,2755,5789,3264,5625,5782,2690,5530,1865,2727,1853,2087,614,1642,308,1123,66,411,1,39,0,0,0,0,20231003
202309,9호선,고속터미널,19,2,2279,1410,5772,17141,17223,22736,22896,31473,19912,34279,18235,37753,19896,39607,23284,40438,26077,39123,27894,44849,31774,44849,36424,49859,38028,55706,37614,59867,32907,41587,33810,26205,26338,23242,21917,21014,8739,9531,971,1711,0,2,0,0,0,0,20231003
202309,9호선,공항시장,8,0,3372,159,4613,1351,9307,1954,10989,3808,6342,3328,5033,3199,4617,3342,4994,3914,4399,3845,4286,4405,4212,5389,4495,6244,4670,7733,4372,10928,2908,9298,2443,5684,2014,5699,1539,5569,846,3718,151,1219,0,4,0,0,0,0,20231003
202309,9호선,구반포,4,2,268,174,592,1773,1397,2479,1701,3486,984,3073,922,1386,1251,1230,1395,1509,1378,1573,1678,1499,1924,1461,2781,1606,3415,1803,3774,2211,1930,1315,1332,810,954,756,690,657,253,372,44,186,0,3,0,0,0,0,20231003
202309,9호선,국회의사당,11,0,892,1762,1940,9502,4327,45134,7369,141774,6854,67015,9303,27432,13423,24008,17691,24925,19720,31006,24239,20738,28942,15096,42502,18824,79235,15483,99402,16042,38059,9116,27997,5360,22921,4307,15515,3865,5264,2419,905,778,0,0,0,0,0,0,20231003
202309,9호선,김포공항,9,0,751,2357,2705,13642,9326,17746,10310,19891,7052,17696,8064,19171,10219,19599,10555,21712,12103,21903,13776,22604,16996,21098,14312,23912,16488,28477,19702,25845,14672,13502,12049,6015,11454,3572,9649,2840,2935,1977,92,1178,1,35,0,0,0,0,20231003
202309,9호선,노들,9,0,3764,217,5962,1395,17483,2402,21509,4118,11929,3645,8530,3383,7025,4038,7264,4379,6976,5039,6403,6323,5962,7115,6526,9682,7162,12110,6835,16150,5219,11518,4457,7521,4186,6667,3195,6565,1222,4047,235,957,0,0,0,0,0,0,20231003
202309,9호선,노량진,402,4,16602,2033,25620,13600,64691,39188,88252,59555,50237,35974,33446,25005,31929,28204,36145,31432,39641,34338,34309,32301,35622,33943,40467,43657,47633,59926,50506,86331,30923,56558,31938,40429,35296,37762,37344,37359,11867,23084,1196,5558,0,0,0,0,0,0,20231003
202309,9호선,당산,101,0,9233,1535,18150,6947,52382,16671,59999,43480,37261,24193,27328,16993,25991,18233,28507,19656,27237,22568,25052,22175,25293,27356,28436,31557,37499,47473,47057,65682,24865,49149,20704,33446,19890,32083,16177,31076,7832,18970,1437,5107,0,189,0,0,0,0,20231003
202309,9호선,동작(현충원),16,0,1087,323,1466,1837,4559,2237,5023,4226,3381,3260,3037,4015,4469,3425,4620,2946,4400,3254,4353,2870,4065,2967,4681,2629,4307,3055,4116,3880,1962,2669,1520,1874,1619,1697,1223,1726,599,1358,104,729,1,241,0,0,0,0,20231003
202309,9호선,등촌,22,3,6181,723,16352,3394,45027,7758,53171,16260,25492,12655,17984,10197,17134,11425,17491,12146,15892,13668,14695,13888,14488,17342,16444,21414,17300,28363,17610,42899,9377,33726,7196,19254,5815,17936,4369,14215,2120,9758,397,2933,0,1,0,0,0,0,20231003
202309,9호선,마곡나루(서울식물원),18,0,4786,1626,10583,11153,29709,20406,29484,50763,15673,21920,11757,13227,12497,12140,15061,12340,15213,14679,15338,12726,18031,15020,23049,16785,38428,24298,43567,37081,19690,28878,16786,16800,15933,15954,13471,14388,6756,9371,1000,3602,0,102,0,0,0,0,20231003
202309,9호선,사평,3,0,970,233,3204,1838,11039,5202,13208,8129,8397,3679,6182,3555,5646,3681,6114,4569,6344,5929,5299,5340,6308,6899,8532,7547,8037,9101,8144,12400,4870,8212,3290,6185,2364,5323,1968,5245,734,2641,115,785,0,0,0,0,0,0,20231003
202309,9호선,샛강,7,0,1046,1024,2462,3913,5089,17460,6238,33918,5199,14219,5148,8603,6226,7320,7163,7468,7900,7731,8598,6414,9457,7338,12161,7619,20608,9851,29654,12886,11892,8424,10017,4317,9255,3777,7038,3359,3528,1753,744,822,0,2,0,0,0,0,20231003
202309,9호선,선유도,2,0,2227,1358,6429,4652,21289,13865,25522,39559,12508,18934,9515,7865,9548,7024,10180,8143,9691,7676,9793,8661,11056,8979,13504,10322,25138,14667,34744,20566,12754,15937,7697,9343,6331,8873,4823,7913,1955,5224,337,1563,0,2,0,0,0,0,20231003
202309,9호선,신논현,43,0,4178,1339,12231,14110,29930,35071,41082,79909,31317,89716,27442,50717,31483,39644,37968,41159,41667,43375,43913,44035,50196,42508,61093,49672,78732,68028,98316,87524,70175,55591,55136,31169,59303,27119,52593,22139,26763,12898,4202,3473,1,423,1,0,0,0,20231003
202309,9호선,신목동,2,0,2381,373,6469,1973,20227,3865,19715,5498,9514,3115,6725,3080,6093,2657,5748,3262,4997,4444,4764,4357,4745,5441,6082,6553,6415,8724,5701,14233,2807,11110,2068,6960,1719,6437,1661,6012,663,3405,139,1216,0,33,0,0,0,0,20231003
202309,9호선,신반포,3,0,694,464,2366,7550,6842,9091,8704,10677,5614,6947,4759,5444,4800,4519,5516,4405,5869,5776,5792,6270,8468,5713,12544,7014,11837,8340,9508,10328,5870,8778,4763,4496,5211,3759,3432,3517,1159,2139,170,544,0,0,0,0,0,0,20231003
202309,9호선,신방화,2,0,4997,607,11907,2448,28124,5073,27111,11574,14506,7202,11057,5820,10491,6899,10555,7177,9829,7864,8856,9745,9362,10165,10841,13837,9381,16234,9812,23278,6218,20136,4515,13073,3672,10289,2571,10244,1063,6744,208,2199,0,0,0,0,0,0,20231003
202309,9호선,양천향교,10,0,4518,1116,10780,9881,29683,12013,30697,38992,15937,15814,12120,10477,12214,7725,13829,8977,12618,10820,12137,9616,13501,11893,18168,12480,23346,17259,30895,27666,11835,24445,7709,14553,6332,14131,4475,13895,2037,9309,343,3024,0,5,0,0,0,0,20231003
202309,9호선,여의도,9,1,3004,2575,4270,25082,8806,130433,10579,158739,11115,74682,14933,35733,21558,35157,24140,36678,30291,42710,34758,35715,46400,30201,67026,30024,149635,32794,144540,32322,72112,18272,59533,9281,43475,8086,25457,7548,8517,4229,1128,1916,0,230,0,0,0,0,20231003
202309,9호선,염창,5,0,12657,695,27680,4551,76663,8452,81347,19537,44942,12067,28922,10533,24727,12099,24867,13484,22051,15806,19118,18699,18634,22740,20249,30721,22508,42676,24012,68948,13703,58717,10669,36414,8838,32185,6788,31836,2930,20657,392,6070,0,667,0,1,0,0,20231003
202309,9호선,증미,1,1,2581,525,7855,3098,22526,10611,23689,41889,12221,15968,9182,6480,8594,6035,8685,5944,8799,6047,8046,7492,8369,7219,9865,9213,20884,12935,32617,18938,8940,14565,5508,8635,4226,8065,2540,7008,1077,5037,189,1447,1,1,0,0,0,0,20231003
202309,9호선,흑석(중앙대입구),14,0,3440,863,6657,4556,18577,10973,22131,27410,15169,17557,12749,16582,12932,14453,14884,14119,15878,13936,16001,15502,20005,12577,22214,16336,27144,21313,21867,28198,12491,20102,11066,12746,10861,12027,9465,11509,4877,7247,1014,2155,0,7,0,0,0,0,20231003
202309,9호선2~3단계,둔촌오륜,0,0,411,343,1254,1953,3169,3262,3819,2414,1927,1248,1308,1007,1274,1167,1369,1041,1539,1019,1461,1235,2569,1194,5251,1625,2075,2191,1602,3223,880,2112,767,1676,999,1302,427,1335,176,789,38,285,0,28,0,0,0,0,20231003
202309,9호선2~3단계,봉은사,3,0,1700,1984,4997,13957,8976,40875,10509,111285,9670,75891,10888,44712,15877,36592,21281,36415,26136,36805,31870,31176,38688,28714,51352,27905,78103,28485,103443,27553,52125,16406,38510,9581,33019,7731,22351,5847,5911,3237,786,816,1,0,0,0,0,0,20231003
202309,9호선2~3단계,삼성중앙,0,0,992,637,3081,4359,6313,17402,7837,43912,6209,34683,6169,12286,6402,8658,8499,7891,9182,7911,9604,8485,11347,7023,15795,9087,26755,10381,39981,13239,18491,8627,10697,5256,9322,4531,6059,4019,2515,2608,517,769,0,0,0,0,0,0,20231003
202309,9호선2~3단계,삼전,8,0,4364,483,7450,2416,22434,4091,33632,11330,20907,7510,11737,5450,10002,6000,10512,7182,10147,8240,8846,7940,8719,9890,9806,12278,11160,17230,13356,25646,7244,21254,5562,13124,5215,12454,3890,11366,1692,7336,341,2281,0,328,0,0,0,0,20231003
202309,9호선2~3단계,석촌,0,0,3469,371,9728,2533,23322,5379,31405,11938,22259,11363,13976,8795,12269,8132,13461,10639,13828,10600,12512,10751,13003,11673,15124,13529,16263,19910,17187,30450,11000,22508,9552,14855,9785,13840,8433,13028,3685,7507,563,2294,1,3,0,0,0,0,20231003
202309,9호선2~3단계,석촌고분,1,0,2986,432,6575,2754,18251,5019,29081,14062,18105,9618,10238,5870,9190,6098,10030,7065,9325,7589,8486,8646,8494,8603,9965,11292,11375,15275,14687,22846,6686,19115,5548,11692,4891,11154,3984,9930,1457,6236,203,1915,1,2,0,0,0,0,20231003
202309,9호선2~3단계,선정릉,1,0,1059,1195,4042,6925,8544,19056,10125,56927,8429,42142,6853,20432,7887,12043,10386,11510,10997,12623,12297,10573,13342,10135,17639,10451,31736,12635,49503,14403,26671,10375,14578,7191,12666,6928,9327,6502,3796,3896,735,1257,0,1,0,0,0,0,20231003
202309,9호선2~3단계,송파나루,0,0,1992,391,4290,1686,12825,4761,18329,11673,11340,6906,7300,6184,6164,6329,7152,8183,7787,7712,7153,7667,7615,8861,8011,9979,9239,15013,12356,23761,6717,15013,6295,8428,6868,7305,5235,6149,2059,3518,380,1487,0,0,0,0,0,0,20231003
202309,9호선2~3단계,언주,2,0,1225,1241,2868,11371,7092,21981,9987,62919,9545,48249,9741,21430,11294,13575,14166,11853,13767,14451,15767,12218,19427,11937,25873,12571,41020,12640,55486,14810,27242,10373,15268,6703,12210,6473,8563,5530,3297,3632,579,1083,0,45,0,0,0,0,20231003
202309,9호선2~3단계,올림픽공원(한국체대),0,0,2084,758,6853,5995,17021,7334,19776,18804,13491,12862,8921,13007,9101,14607,10823,14625,10903,17974,10641,17790,12530,18877,15670,21319,20854,23108,18751,21483,11747,17207,18088,11252,32159,10176,9526,10333,1575,6251,173,1904,0,11,0,0,0,0,20231003
202309,9호선2~3단계,종합운동장,2,0,1197,209,3542,1756,9210,5190,11436,11735,8315,8683,5947,5037,5888,5390,7042,6281,7122,6891,6297,6562,6517,6834,8334,8510,10440,11751,11975,15669,6975,10796,6402,6521,7202,6096,6054,5254,2930,3515,478,820,1,6,0,0,0,0,20231003
202309,9호선2~3단계,중앙보훈병원,1,0,3769,850,16528,9882,45542,13346,45718,19154,28464,14260,20117,13722,18321,9844,16959,11170,13618,12960,16672,13794,19259,11883,20714,13688,21056,20302,14757,35632,6738,25270,4774,17523,4015,15866,2755,14725,979,8141,132,1883,0,198,0,0,0,0,20231003
202309,9호선2~3단계,한성백제,1,0,1068,254,3102,1210,7436,2082,10246,5809,5909,4135,4018,3361,3692,3187,4280,3288,4564,3897,4470,3703,5070,4361,5471,4727,6161,6577,7689,8566,3511,7505,3324,3781,3621,3459,1966,3234,645,2200,96,812,0,0,0,0,0,0,20231003
202309,경강선,경기광주,0,0,3307,273,15205,2218,40905,6536,39960,8968,22466,4979,14029,4719,11603,5865,10653,7426,9286,8738,8393,9689,8670,10783,10878,16678,11143,19840,10098,34588,6547,23768,4089,19642,2404,13249,1522,10575,548,7563,2,89,0,0,0,0,0,0,20231003
202309,경강선,곤지암,6,0,837,164,3147,1870,7688,5590,7024,7382,5241,2842,3330,2524,3741,2502,3982,3043,3578,3180,3484,3036,4210,3347,4916,4387,7467,5889,6878,5754,2550,6315,1759,3881,1037,3579,458,2497,166,1937,0,0,0,0,0,0,0,0,20231003
202309,경강선,부발,4,1,1049,20,3359,1727,6953,6089,6050,6095,4314,1958,3554,1908,4330,2563,3588,3066,3329,2350,4298,2922,3968,3161,5142,3823,7033,5507,5398,4809,4109,6790,1834,4021,1064,3666,689,3385,267,2045,5,1653,0,0,0,0,0,0,20231003
202309,경강선,삼동,0,0,1564,143,5239,1248,12981,2354,12073,2590,7563,1199,4578,1021,3280,1556,3093,1805,2710,2260,2303,2840,2195,3737,2784,4549,3394,7211,2975,8930,1388,7836,892,5595,699,4240,363,3463,138,1621,7,50,0,0,0,0,0,0,20231003
202309,경강선,세종대왕릉,3,0,176,6,624,185,1034,683,1055,793,748,521,791,563,676,631,665,639,708,453,719,716,708,686,798,743,890,815,728,1109,351,846,180,655,125,434,55,257,9,340,0,125,0,0,0,0,0,0,20231003
202309,경강선,신둔도예촌,4,0,630,126,2864,516,6000,2632,4695,3798,3154,1774,2693,1214,2089,1566,2474,1665,2253,1519,2025,1616,2550,1883,3338,2671,4039,3123,3355,5097,1363,3338,1135,3621,706,2426,289,2352,65,1627,1,3,0,0,0,0,0,0,20231003
202309,경강선,여주,15,0,1782,21,4980,770,8032,3678,6903,6128,5385,6252,5485,4049,4615,3990,5223,4628,5773,4489,5785,4369,7055,5116,6962,5176,6871,6201,5276,9678,3236,6623,2273,6315,1679,4492,779,2402,254,3636,4,1585,0,0,0,0,0,0,20231003
202309,경강선,이매,10,0,704,42,1987,1391,5169,2809,3732,2910,1910,1648,1672,955,1682,1071,1739,1164,1656,1403,1656,1386,1832,1708,2290,1755,2301,3050,2379,2897,1413,2536,1168,1108,1460,1209,1092,730,378,320,23,148,0,0,0,0,0,0,20231003
202309,경강선,이천,13,0,1074,44,3537,1520,8726,5800,7104,9335,5658,4048,5198,3607,4866,4622,5032,4437,4936,4255,4678,4837,4919,5064,6654,5777,6823,7856,7382,8205,3680,8226,2976,5734,2459,4315,1241,3859,527,1271,0,1151,0,0,0,0,0,0,20231003
202309,경강선,초월,0,0,1423,321,6190,1555,16517,4934,16098,5649,9381,2279,5733,2155,4891,2359,4482,2541,4147,2985,3593,3592,3734,4020,5398,6032,6143,8156,5239,10713,2457,12064,1721,7114,1168,7046,646,4813,363,3846,0,3,0,0,0,0,0,0,20231003
202309,경강선,판교,12,0,799,21,2633,7258,5469,15964,4122,31995,2470,22687,2841,12218,3679,8816,4134,6702,5012,6211,6679,5308,9582,5384,10747,6939,18526,7185,23965,6861,17676,4700,16731,2172,10286,1798,6474,1530,2529,814,3,228,0,0,0,0,0,0,20231003
202309,경부선,가산디지털단지,1581,15,7665,2875,7136,14812,15116,52044,14783,131539,11923,62125,10402,20002,11366,14348,13480,14805,14684,15753,15368,15260,19597,15428,28117,18745,64146,23494,93060,26478,38301,19828,23235,13233,18745,12510,12674,10495,5430,6349,235,1093,0,0,0,0,0,0,20231003
202309,경부선,관악,365,8,7672,1482,13107,3790,33464,6310,28945,11177,16134,10013,11533,9136,9918,7168,10807,7733,10479,7816,9675,8055,9801,9848,11636,12296,12129,17415,10618,26767,6521,21177,5087,12983,4145,11849,2690,10101,999,6934,60,692,0,0,0,0,0,0,20231003
202309,경부선,광명,2,0,28,1510,3193,3151,11787,6879,9892,6910,6967,5962,4010,4022,7175,2701,5750,8116,5223,344,4062,8443,9251,4293,3229,5234,9188,7234,9409,11689,8046,7143,3214,3939,7004,3510,2520,4451,1096,132,5,2,0,0,0,0,0,0,20231003
202309,경부선,구로,12379,47,21794,4355,18385,13269,36715,28492,34826,65596,26733,37528,21793,26974,20934,23306,22464,22113,23372,23577,24130,22719,27555,25097,32475,30187,46118,37454,52888,40046,24437,29350,19147,20683,17178,19172,11198,17209,4112,12747,31,11936,2,11,0,0,0,0,20231003
202309,경부선,군포,53,3,5209,2246,8911,8276,17793,30228,17185,37668,10139,8629,8010,5125,7515,4665,8135,5817,7105,6127,6447,5734,7662,6639,10395,8078,22506,9984,30460,13447,10662,12005,8868,7579,5359,6285,2588,5758,1123,3743,58,683,0,0,0,0,0,0,20231003
202309,경부선,금정,647,7,23688,5755,38684,19593,89754,43015,87173,85623,54384,34098,38067,23156,34294,24532,36164,26935,33518,28203,30635,30136,33945,37139,40767,47711,61260,64334,71667,90530,35206,73329,27542,44358,22770,41847,16726,37139,7440,24952,503,9989,0,0,0,0,0,0,20231003
202309,경부선,금천구청,727,2,11492,1411,18664,5844,42499,14932,39292,27270,24134,11101,17474,9775,15179,9681,15506,11941,14547,13591,13069,13214,13546,17278,15124,19389,16281,27970,23923,41173,10965,30963,8175,17891,6744,17158,4546,13748,1403,9105,45,793,0,0,0,0,0,0,20231003
202309,경부선,남영,220,1,2594,1255,4842,7976,12908,25185,18543,51073,11986,28023,9609,15403,10423,12628,11633,12037,12027,13389,12697,11685,18674,12045,24009,13736,30685,17812,38202,24011,17273,15298,14646,9973,15180,9133,11359,8445,4827,5507,99,636,0,0,0,0,0,0,20231003
202309,경부선,노량진,630,6,4498,2106,7318,6095,17875,8458,22639,15441,13767,11128,10914,9367,11490,11959,12737,13095,14962,12930,15324,12686,15542,14372,16631,18029,18162,25124,18902,35479,14384,21413,14504,12716,14978,11561,13519,9884,4821,6632,176,946,0,0,0,0,0,0,20231003
202309,경부선,당정,16,0,4088,1035,10376,3197,24381,8119,22303,15772,11815,9682,8587,6330,7818,4834,9419,6202,7684,6076,7691,5941,9317,6964,10348,9053,11958,12859,12771,18557,5687,16694,4634,10986,3823,9479,3021,8725,1108,6123,86,1101,0,0,0,0,0,0,20231003
202309,경부선,대방,636,7,4766,1967,9721,8347,25135,29818,29798,39605,18823,20168,14829,12350,13315,11972,14560,12502,13981,14022,14138,12917,15430,14288,16552,16941,26818,23261,33125,31951,12960,20703,9549,14713,8356,14366,6208,12884,1977,8672,62,1352,0,1,0,0,0,0,20231003
202309,경부선,독산,828,2,8066,2686,18672,13258,45794,44833,42200,94171,24201,43862,18865,16003,18246,12066,19692,13315,18498,13990,17672,13537,20177,16530,29376,19401,55609,27868,64067,40329,28543,34327,16847,20199,12128,21353,7439,18162,2548,11258,100,936,0,0,0,0,0,0,20231003
202309,경부선,두정,1375,7,6283,1202,10255,3818,18580,11658,18214,21543,15593,20969,11493,16163,12017,11461,13885,13670,13636,13093,13127,10717,15873,10689,17461,14550,19452,20395,18142,24310,11260,17113,8932,13515,7873,11425,5429,9944,2744,7635,51,2731,0,0,0,0,0,0,20231003
202309,경부선,명학,194,7,6459,2228,10950,8094,25109,24367,20828,52810,11706,14107,8536,8664,8789,11597,9391,7385,9517,9006,11455,8206,10258,7520,16254,9246,28804,12018,34729,18649,11993,16713,10250,9400,6994,8163,4640,7899,1918,5632,137,1149,1,1,0,0,0,0,20231003
